"Date,""Game"",""Earnings"",""Players"",""Tournaments"""
"2020-08-01,""StarCraft II"",322321.08,123,40"
"2020-08-01,""Magic: The Gathering Arena"",304000,24,2"
"2020-08-01,""VALORANT"",297052.78,352,38"
"2020-08-01,""Gears 5"",250000,60,1"
"2020-08-01,""Dota 2"",245444.74,222,11"
"2020-08-01,""FIFA 20"",212797.6,27,4"
"2020-08-01,""Minecraft"",198500,49,2"
"2020-08-01,""Quake Champions"",152150,30,2"
"2020-08-01,""Apex Legends"",148692.04,173,28"
"2020-08-01,""eFootball"",147000,22,3"
"2020-08-01,""Hyper Scape"",98400,180,2"
"2020-08-01,""Teamfight Tactics"",93462.5,20,4"
"2020-08-01,""Identity V"",75810.19,27,1"
"2020-08-01,""Hearthstone Battlegrounds"",64400,27,1"
"2020-08-01,""Free Fire"",63321.59,34,1"
"2020-08-01,""Brawl Stars"",62500,44,4"
"2020-08-01,""NASCAR Heat 4"",60500,8,1"
"2020-08-01,""Multigaming"",59109.7,8,1"
"2020-08-01,""Fall Guys"",51000,80,1"
"2020-08-01,""Age of Empires II"",50680.42,81,22"
"2020-08-01,""Call of Duty: Mobile"",50000,6,1"
"2020-08-01,""Clash Royale"",50000,16,1"
"2020-08-01,""Clash of Clans"",45000,32,1"
"2020-08-01,""Brawlhalla"",40195,105,12"
"2020-08-01,""WarCraft III: Reforged"",33945.03,40,9"
"2020-08-01,""StarCraft: Remastered"",32084,50,10"
"2020-08-01,""Chess.com"",28300,53,9"
"2020-08-01,""iRacing.com"",25000,16,1"
"2020-08-01,""Gwent"",21000,8,1"
"2020-08-01,""FIFA Online 4"",20468.94,51,2"
"2020-08-01,""World of Tanks"",17641.05,36,1"
"2020-08-01,""Lichess"",13481.59,79,7"
"2020-08-01,""Super Smash Bros. Ultimate"",12273.48,59,24"
"2020-08-01,""Tekken 7"",11040.02,20,7"
"2020-08-01,""Assetto Corsa"",9108,20,2"
"2020-08-01,""rFactor 2"",5774.4,41,2"
"2020-08-01,""QuakeWorld"",4168,6,1"
"2020-08-01,""Trackmania (2020)"",3313.35,34,11"
"2020-08-01,""Beat Saber"",2621,24,1"
"2020-08-01,""BlazBlue: Cross Tag Battle"",2248.39,6,2"
"2020-08-01,""Dragon Ball FighterZ"",2142.75,11,4"
"2020-08-01,""Tower Tag"",1965.51,16,2"
"2020-08-01,""Street Fighter V: Champion Edition"",1940.43,8,4"
"2020-08-01,""Granblue Fantasy: Versus"",1937.25,12,5"
"2020-08-01,""Diabotical"",1585.33,24,3"
"2020-08-01,""Paladins"",1357.19,13,3"
"2020-08-01,""Eternal Fighter Zero"",1301.6,7,1"
"2020-08-01,""Touhou Hisoutensoku ~ Choudokyuu Ginyoru no Nazo o Oe"",1290.01,8,1"
"2020-08-01,""Super Smash Bros. Melee"",1184.45,8,1"
"2020-08-01,""Vampire Savior"",1117.21,6,2"
"2020-08-01,""Fantasy Strike"",1000,8,1"
"2020-08-01,""Team Fortress 2"",1000,27,1"
"2020-08-01,""Doom II: Hell on Earth"",980,5,2"
"2020-08-01,""Soul Calibur VI"",817.69,8,3"
"2020-08-01,""osu!"",708.31,9,3"
"2020-08-01,""Fight of Animals"",530.68,6,2"
"2020-08-01,""Age of Empires III"",500,6,1"
"2020-08-01,""Age of Empires Online"",420,8,1"
"2020-08-01,""Rivals of Aether"",406.51,4,1"
"2020-08-01,""Legends of Runeterra"",400,16,2"
"2020-08-01,""Puyo Puyo Champions"",335.5,3,1"
"2020-08-01,""Tetr.io"",312.2,3,1"
"2020-08-01,""Melty Blood: Actress Again Current Code"",312.17,8,1"
"2020-08-01,""Heroes of the Storm"",300,10,1"
"2020-08-01,""BlazBlue: Central Fiction"",296.84,6,4"
"2020-08-01,""JoJo's Bizarre Adventure: Heritage for the Future"",234.99,3,1"
"2020-08-01,""Assetto Corsa Competizione"",234,2,2"
"2020-08-01,""Jstris"",225,8,1"
"2020-08-01,""Cultris II"",190.95,3,1"
"2020-08-01,""ARMS"",169.98,3,1"
"2020-08-01,""Age of Mythology"",155,4,3"
"2020-08-01,""ShootMania Storm"",152.1,9,1"
"2020-08-01,""Garou: Mark of the Wolves"",145,3,1"
"2020-08-01,""Tatsunoko vs. Capcom: Ultimate All-Stars"",139.5,3,1"
"2020-08-01,""Dengeki Bunko: Fighting Climax Ignition"",135.5,3,1"
"2020-08-01,""Puyo Puyo Tetris"",112.2,3,1"
"2020-08-01,""Samurai Shodown V Special"",100.46,3,1"
"2020-08-01,""Ultimate Marvel vs. Capcom 3"",61.2,1,1"
"2020-08-01,""Artifact Foundry"",60,1,1"
"2020-08-01,""Beat Aim"",60,3,1"
"2020-08-01,""Breakers Revenge"",16,3,1"
"2020-09-01,""League of Legends"",1251418.75,409,11"
"2020-09-01,""Dota 2"",1083618.14,366,15"
"2020-09-01,""Overwatch"",1030000,216,5"
"2020-09-01,""PLAYERUNKNOWN’S BATTLEGROUNDS"",881597.62,355,9"
"2020-09-01,""Counter-Strike: Global Offensive"",794149.73,637,48"
"2020-09-01,""Fortnite"",704399,615,40"
"2020-09-01,""Rocket League"",511585.11,540,86"
"2020-09-01,""Hearthstone"",508553.56,147,5"
"2020-09-01,""World of WarCraft"",5e+05,57,4"
"2020-09-01,""PLAYERUNKNOWN'S BATTLEGROUNDS Mobile"",440801.94,344,5"
"2020-09-01,""Lichess"",402875,38,6"
"2020-09-01,""Apex Legends"",397120,275,19"
"2020-09-01,""Free Fire"",372466.55,97,2"
"2020-09-01,""Call of Duty: Warzone"",315000,80,12"
"2020-09-01,""VALORANT"",257023.65,346,34"
"2020-09-01,""StarCraft II"",216619,127,37"
"2020-09-01,""Teamfight Tactics"",215000,16,2"
"2020-09-01,""Forza Motorsport 7"",150000,24,2"
"2020-09-01,""Chess.com"",124500,74,8"
"2020-09-01,""Farming Simulator 19"",118960.23,50,1"
"2020-09-01,""Call of Duty: Modern Warfare"",1e+05,32,1"
"2020-09-01,""Fall Guys"",1e+05,141,2"
"2020-09-01,""Rainbow Six Siege"",97269.53,61,3"
"2020-09-01,""Arena of Valor"",81254.61,40,3"
"2020-09-01,""Street Fighter V: Champion Edition"",78539,21,7"
"2020-09-01,""Brawl Stars"",62500,43,4"
"2020-09-01,""Tekken 7"",48727.35,28,12"
"2020-09-01,""Clash of Clans"",45000,24,1"
"2020-09-01,""Brawlhalla"",40020,99,11"
"2020-09-01,""WarCraft III: Reforged"",33123.6,27,7"
"2020-09-01,""FIFA Online 4"",32157.25,25,1"
"2020-09-01,""CrossFire"",29000,40,1"
"2020-09-01,""Super Smash Bros. Ultimate"",22911.74,102,31"
"2020-09-01,""RaceRoom Racing Experience"",17700,3,1"
"2020-09-01,""iRacing.com"",14200,16,2"
"2020-09-01,""Hearthstone Battlegrounds"",10000,16,1"
"2020-09-01,""Diabotical"",9267.48,45,12"
"2020-09-01,""Assetto Corsa"",8942.4,20,2"
"2020-09-01,""CrossFire HD"",8882.4,15,1"
"2020-09-01,""Mobile Legends: Bang Bang"",6000,15,1"
"2020-09-01,""Call of Duty: Black Ops 4"",5000,8,1"
"2020-09-01,""GOLF Plus"",5000,4,1"
"2020-09-01,""Age of Empires II"",4476.51,45,16"
"2020-09-01,""Pokémon GO"",4000,4,1"
"2020-09-01,""Assetto Corsa Competizione"",3689,8,4"
"2020-09-01,""Xonotic"",2720.37,13,4"
"2020-09-01,""Age of Empires"",2450,18,1"
"2020-09-01,""osu!"",2150.44,25,2"
"2020-09-01,""rFactor 2"",2047.5,3,1"
"2020-09-01,""Legends of Runeterra"",2000,8,1"
"2020-09-01,""Age of Empires III"",1730,24,3"
"2020-09-01,""Echo Arena"",1500,18,3"
"2020-09-01,""Dragon Ball FighterZ"",1442.31,8,4"
"2020-09-01,""Gran Turismo Sport"",1384,11,2"
"2020-09-01,""Super Smash Bros. Melee"",1380,8,1"
"2020-09-01,""Granblue Fantasy: Versus"",1226.09,10,4"
"2020-09-01,""Trackmania (2020)"",1219.41,14,7"
"2020-09-01,""Heroes of the Storm"",1050,15,1"
"2020-09-01,""Gears 5"",1000,20,2"
"2020-09-01,""Puyo Puyo Tetris"",561.7,6,2"
"2020-09-01,""Rivals of Aether"",501,8,2"
"2020-09-01,""Minecraft"",500,2,1"
"2020-09-01,""Paladins"",500,5,1"
"2020-09-01,""Synth Riders"",500,3,1"
"2020-09-01,""ARMS"",423.81,9,2"
"2020-09-01,""Tower Tag"",410.1,3,1"
"2020-09-01,""StarCraft: Remastered"",300,1,3"
"2020-09-01,""Audio Trip"",250,1,1"
"2020-09-01,""Rushdown Revolt"",250,3,1"
"2020-09-01,""Tetr.io"",200,4,1"
"2020-09-01,""Warparty"",175,4,1"
"2020-09-01,""Beat Aim"",160,7,2"
"2020-09-01,""Tetris"",125,2,1"
"2020-09-01,""Tatsunoko vs. Capcom: Ultimate All-Stars"",81,3,1"
"2020-09-01,""Ultimate Marvel vs. Capcom 3"",56.4,1,1"
"2020-09-01,""Marvel vs. Capcom: Infinite"",54.6,1,1"
"2020-09-01,""Artifact Foundry"",45,1,1"
"2020-10-01,""Overwatch"",3749500,180,12"
"2020-10-01,""PLAYERUNKNOWN'S BATTLEGROUNDS Mobile"",2910738,266,3"
"2020-10-01,""League of Legends"",2456302.6,238,9"
"2020-10-01,""Fortnite"",1334315,881,44"
"2020-10-01,""Counter-Strike: Global Offensive"",1254620.22,844,47"
"2020-10-01,""PLAYERUNKNOWN’S BATTLEGROUNDS"",624331.78,486,15"
"2020-10-01,""Rainbow Six Siege"",606439.27,389,14"
"2020-10-01,""Hearthstone"",520836,140,5"
"2020-10-01,""Rocket League"",501946.78,535,97"
"2020-10-01,""Call of Duty: Warzone"",439000,218,16"
"2020-10-01,""Mobile Legends: Bang Bang"",435069.49,178,3"
"2020-10-01,""Arena of Valor"",354292.7,67,2"
"2020-10-01,""Lichess"",332999,55,8"
"2020-10-01,""Magic: The Gathering Arena"",285000,40,2"
"2020-10-01,""Dota 2"",267634.1,202,7"
"2020-10-01,""Identity V"",252822.1,46,2"
"2020-10-01,""iRacing.com"",226750,39,2"
"2020-10-01,""Apex Legends"",206230,225,39"
"2020-10-01,""VALORANT"",158960.42,369,29"
"2020-10-01,""Assetto Corsa"",137691.6,61,4"
"2020-10-01,""StarCraft II"",136604.61,125,43"
"2020-10-01,""CrossFire"",124334.2,51,2"
"2020-10-01,""Age of Empires II"",75048.58,174,19"
"2020-10-01,""Brawl Stars"",62500,43,4"
"2020-10-01,""Chess.com"",55799.98,56,7"
"2020-10-01,""Free Fire"",53256.27,59,1"
"2020-10-01,""Fall Guys"",50000,77,1"
"2020-10-01,""Spellbreak"",50000,42,1"
"2020-10-01,""Clash of Clans"",49167,28,2"
"2020-10-01,""Dead By Daylight"",45000,30,6"
"2020-10-01,""CrossFire Mobile"",44178,44,1"
"2020-10-01,""Brawlhalla"",43600,133,13"
"2020-10-01,""Trackmania (2020)"",36111.25,29,8"
"2020-10-01,""Among Us"",36000,8,3"
"2020-10-01,""Diabotical"",30461.46,158,17"
"2020-10-01,""WarCraft III: Reforged"",27406,46,9"
"2020-10-01,""Gwent"",25800,8,1"
"2020-10-01,""Call of Duty: Black Ops 4"",25000,12,1"
"2020-10-01,""Hearthstone Battlegrounds"",21756.94,23,3"
"2020-10-01,""Super Smash Bros. Ultimate"",14707.98,82,27"
"2020-10-01,""Gran Turismo Sport"",12447,51,2"
"2020-10-01,""Call of Duty: Black Ops 2"",12000,4,1"
"2020-10-01,""StarCraft: Remastered"",10866,27,5"
"2020-10-01,""Tekken 7"",10650.6,20,7"
"2020-10-01,""Age of Empires"",10190.66,46,4"
"2020-10-01,""Minecraft"",6000,8,1"
"2020-10-01,""rFactor 2"",5838.89,11,3"
"2020-10-01,""Street Fighter V: Champion Edition"",3707.69,19,5"
"2020-10-01,""osu!"",3412.5,27,3"
"2020-10-01,""Call of Duty: Modern Warfare 2"",2500,4,1"
"2020-10-01,""Gears 5"",2500,26,5"
"2020-10-01,""FIFA Online 4"",2394.99,4,1"
"2020-10-01,""Lethal League Blaze"",2010.02,7,1"
"2020-10-01,""F1 2020"",1947,19,1"
"2020-10-01,""Dragon Ball FighterZ"",1487.29,22,6"
"2020-10-01,""Granblue Fantasy: Versus"",1004.85,16,5"
"2020-10-01,""Age of Empires III"",650,17,4"
"2020-10-01,""Synth Riders"",600,6,4"
"2020-10-01,""Mortal Kombat 11"",538,4,1"
"2020-10-01,""NBA 2K21"",501,3,1"
"2020-10-01,""Paladins"",500,5,1"
"2020-10-01,""ARMS"",400,3,1"
"2020-10-01,""Power Rangers: Battle for the Grid"",300,3,1"
"2020-10-01,""RaceRoom Racing Experience"",295,1,1"
"2020-10-01,""Rushdown Revolt"",250,3,1"
"2020-10-01,""Super Smash Bros. Melee"",240.8,4,1"
"2020-10-01,""Tetr.io"",203.6,4,1"
"2020-10-01,""Legends of Runeterra"",200,8,1"
"2020-10-01,""TrackMania 2: Stadium"",164.64,4,1"
"2020-10-01,""Samurai Shodown (2019)"",125,3,1"
"2020-10-01,""Pokémon GO"",120,2,1"
"2020-10-01,""Soul Calibur VI"",113.85,2,1"
"2020-10-01,""Pokémon VGC"",102,3,1"
"2020-10-01,""Age of Mythology"",60,2,2"
"2020-10-01,""Under Night In-Birth EXE: Late[cl-r]"",58,3,1"
"2020-10-01,""Skullgirls 2nd Encore"",54.5,3,1"
"2020-10-01,""Artifact Foundry"",42.5,1,2"
"2020-10-01,""Ultimate Marvel vs. Capcom 3"",39.3,1,1"
"2020-10-01,""Tatsunoko vs. Capcom: Ultimate All-Stars"",33.75,1,1"
"2020-10-01,""Xonotic"",26.07,3,1"
"2020-11-01,""Fortnite"",3847396.39,726,29"
"2020-11-01,""PLAYERUNKNOWN'S BATTLEGROUNDS Mobile"",2020440,147,2"
"2020-11-01,""Counter-Strike: Global Offensive"",1269576.13,970,66"
"2020-11-01,""Dota 2"",1190619.5,470,28"
"2020-11-01,""Free Fire"",1169008.96,249,6"
"2020-11-01,""Brawl Stars"",1e+06,29,1"
"2020-11-01,""PLAYERUNKNOWN’S BATTLEGROUNDS"",952964.77,389,13"
"2020-11-01,""Rainbow Six Siege"",884148.95,419,18"
"2020-11-01,""Clash of Clans"",851960,59,4"
"2020-11-01,""Clash Royale"",450000,46,2"
"2020-11-01,""Rocket League"",447262.38,596,89"
"2020-11-01,""League of Legends"",400008.7,158,7"
"2020-11-01,""CrossFire"",385971,48,4"
"2020-11-01,""StarCraft II"",365353.94,134,48"
"2020-11-01,""Arena of Valor"",341904.19,88,3"
"2020-11-01,""iRacing.com"",255178.3,117,7"
"2020-11-01,""Call of Duty: Warzone"",255000,27,6"
"2020-11-01,""Magic: The Gathering Online"",250000,12,1"
"2020-11-01,""Call of Duty: Black Ops Cold War"",243000,80,9"
"2020-11-01,""VALORANT"",241307.17,314,23"
"2020-11-01,""Hearthstone"",209239.53,30,3"
"2020-11-01,""Brawlhalla"",201050,162,12"
"2020-11-01,""Overwatch"",177650,177,6"
"2020-11-01,""FIFA Online 4"",173460.08,66,4"
"2020-11-01,""Summoners War: Sky Arena"",140000,4,1"
"2020-11-01,""Paladins"",120592,90,4"
"2020-11-01,""chess24"",1e+05,16,1"
"2020-11-01,""SMITE"",1e+05,20,1"
"2020-11-01,""Minecraft"",98500,60,1"
"2020-11-01,""Apex Legends"",96471.32,123,26"
"2020-11-01,""CrossFire Mobile"",92122.55,56,2"
"2020-11-01,""Fall Guys"",83273.83,12,1"
"2020-11-01,""StarCraft: Remastered"",81730,48,7"
"2020-11-01,""Identity V"",76374.27,26,1"
"2020-11-01,""Magic: The Gathering Arena"",75000,16,1"
"2020-11-01,""WarCraft III: Reforged"",69497.03,17,8"
"2020-11-01,""Escape from Tarkov"",60000,96,2"
"2020-11-01,""Quake Champions"",54000,20,1"
"2020-11-01,""RaceRoom Racing Experience"",53125,21,3"
"2020-11-01,""Granblue Fantasy: Versus"",48792.87,15,5"
"2020-11-01,""Super Smash Bros. Ultimate"",40994.93,69,21"
"2020-11-01,""Diabotical"",40890.29,142,16"
"2020-11-01,""Point Blank"",30752.77,26,2"
"2020-11-01,""Auto Chess"",30049,23,1"
"2020-11-01,""Among Us"",30000,6,3"
"2020-11-01,""Assetto Corsa"",27960.2,31,5"
"2020-11-01,""Legends of Runeterra"",25000,17,2"
"2020-11-01,""Mobile Legends: Bang Bang"",25000,31,1"
"2020-11-01,""Super Smash Bros. Melee"",20998.53,30,4"
"2020-11-01,""Farming Simulator 19"",18065.02,24,1"
"2020-11-01,""Age of Empires II"",16481.5,72,21"
"2020-11-01,""World of Tanks"",14124.1,50,2"
"2020-11-01,""Trackmania (2020)"",11231.42,30,12"
"2020-11-01,""Tekken 7"",10401.6,15,7"
"2020-11-01,""Age of Empires"",10278.92,27,4"
"2020-11-01,""Teamfight Tactics"",9000,4,1"
"2020-11-01,""Chess.com"",6098,25,4"
"2020-11-01,""Ultimate Marvel vs. Capcom 3"",4000,8,1"
"2020-11-01,""Street Fighter V: Champion Edition"",2985.11,11,4"
"2020-11-01,""Guilty Gear XX Accent Core Plus R"",2786.91,14,3"
"2020-11-01,""Lichess"",2775.01,23,4"
"2020-11-01,""Live for Speed"",2380,6,1"
"2020-11-01,""Gears 5"",1500,20,3"
"2020-11-01,""Age of Mythology"",1159.21,11,6"
"2020-11-01,""Dragon Ball FighterZ"",895.5,10,4"
"2020-11-01,""Mortal Kombat 11"",741.57,8,1"
"2020-11-01,""Tetris"",400,4,1"
"2020-11-01,""Beat Saber"",367.57,3,1"
"2020-11-01,""Rushdown Revolt"",350,6,2"
"2020-11-01,""Smash Remix"",299.06,4,1"
"2020-11-01,""Tetr.io"",274.51,7,1"
"2020-11-01,""Age of Empires III"",250,7,1"
"2020-11-01,""Rivals of Aether"",224.11,4,1"
"2020-11-01,""Kirby Fighters 2"",222.86,4,1"
"2020-11-01,""osu!"",130,6,1"
"2020-11-01,""Tatsunoko vs. Capcom: Ultimate All-Stars"",69,1,1"
"2020-11-01,""Artifact Foundry"",46.2,1,1"
"2020-11-01,""ARMS"",20,2,1"
"2020-12-01,""Counter-Strike: Global Offensive"",3192543.94,1237,77"
"2020-12-01,""Fortnite"",2435802,350,12"
"2020-12-01,""Arena of Valor"",2227710,154,4"
"2020-12-01,""Dota 2"",1226435.53,355,14"
"2020-12-01,""PLAYERUNKNOWN'S BATTLEGROUNDS Mobile"",910894,179,4"
"2020-12-01,""CrossFire"",835297,58,2"
"2020-12-01,""VALORANT"",776920.31,804,40"
"2020-12-01,""F1 2020"",750000,21,1"
"2020-12-01,""Hearthstone"",538061,26,5"
"2020-12-01,""Apex Legends"",523027.88,218,16"
"2020-12-01,""Rocket League"",436889.28,495,72"
"2020-12-01,""PLAYERUNKNOWN’S BATTLEGROUNDS"",410290.78,257,12"
"2020-12-01,""Clash Royale"",380000,32,1"
"2020-12-01,""Overwatch"",346000,234,3"
"2020-12-01,""FIFA Online 4"",3e+05,48,1"
"2020-12-01,""Call of Duty: Warzone"",258918.15,61,7"
"2020-12-01,""Aim Gods"",250000,2,1"
"2020-12-01,""Magic: The Gathering Arena"",250000,8,1"
"2020-12-01,""FIFA 21"",225947.98,88,6"
"2020-12-01,""Hearthstone Battlegrounds"",183630,28,2"
"2020-12-01,""Gears 5"",140500,40,2"
"2020-12-01,""Chess.com"",130100,52,12"
"2020-12-01,""CrossFire Mobile"",122480,45,1"
"2020-12-01,""WarCraft III: Reforged"",112328.06,45,11"
"2020-12-01,""Mobile Legends: Bang Bang"",107300,120,2"
"2020-12-01,""StarCraft II"",103035.12,105,52"
"2020-12-01,""Paladins"",100099,60,4"
"2020-12-01,""Quake Champions"",100070,28,2"
"2020-12-01,""Gwent"",88720,8,1"
"2020-12-01,""iRacing.com"",62300,24,3"
"2020-12-01,""Rainbow Six Siege"",60311.13,38,3"
"2020-12-01,""Mortal Kombat 11"",60000,12,1"
"2020-12-01,""Rogue Company"",50000,48,2"
"2020-12-01,""Tekken 7"",49985.2,29,4"
"2020-12-01,""TEPPEN"",48000,8,1"
"2020-12-01,""Age of Empires II"",47875.14,127,37"
"2020-12-01,""Street Fighter V: Champion Edition"",41229.59,17,6"
"2020-12-01,""Zwift"",33827.08,6,2"
"2020-12-01,""League of Legends"",30828.38,102,6"
"2020-12-01,""Super Smash Bros. Melee"",25001.06,16,1"
"2020-12-01,""Super Smash Bros. Ultimate"",23800.94,80,21"
"2020-12-01,""StarCraft: Remastered"",21622.5,15,6"
"2020-12-01,""rFactor 2"",21315,27,2"
"2020-12-01,""Diabotical"",15874,64,11"
"2020-12-01,""Call of Duty: Black Ops Cold War"",13000,41,6"
"2020-12-01,""RaceRoom Racing Experience"",12100,10,1"
"2020-12-01,""Tetris"",10000,16,1"
"2020-12-01,""Lichess"",6740,48,10"
"2020-12-01,""Onward"",5900,15,1"
"2020-12-01,""Age of Empires"",5630,20,2"
"2020-12-01,""osu!"",5000,24,1"
"2020-12-01,""Trackmania (2020)"",2539.34,32,13"
"2020-12-01,""Nascar Heat 5"",2500,10,1"
"2020-12-01,""Heroes of the Storm"",2384,15,1"
"2020-12-01,""Dragon Ball FighterZ"",1709.25,16,4"
"2020-12-01,""Tower Tag"",1213.5,6,1"
"2020-12-01,""Granblue Fantasy: Versus"",1101.75,9,4"
"2020-12-01,""Beat Saber"",1018,3,1"
"2020-12-01,""Age of Mythology"",1000,2,2"
"2020-12-01,""Clash of Clans"",1000,9,1"
"2020-12-01,""Star Wars: Squadrons"",800,4,1"
"2020-12-01,""Age of Empires Online"",626.56,3,1"
"2020-12-01,""Artifact Foundry"",530.8,18,2"
"2020-12-01,""TrackMania 2: Stadium"",316.23,6,2"
"2020-12-01,""Assetto Corsa"",305,5,1"
"2020-12-01,""Touhou Hisoutensoku ~ Choudokyuu Ginyoru no Nazo o Oe"",264.6,8,1"
"2020-12-01,""Live for Speed"",234,3,1"
"2020-12-01,""Pokémon GO"",170,6,1"
"2021-01-01,""Counter-Strike: Global Offensive"",1637332.5,528,30"
"2021-01-01,""PLAYERUNKNOWN'S BATTLEGROUNDS Mobile"",1274150.32,123,4"
"2021-01-01,""SMITE"",610000,50,2"
"2021-01-01,""Arena of Valor"",555300.01,42,1"
"2021-01-01,""Fortnite"",455779,239,10"
"2021-01-01,""Rocket League"",414197.81,432,71"
"2021-01-01,""Rainbow Six Siege"",391113.78,130,8"
"2021-01-01,""Call of Duty: Warzone"",369745,281,11"
"2021-01-01,""Mobile Legends: Bang Bang"",309878.11,81,2"
"2021-01-01,""League of Legends"",254365.56,90,3"
"2021-01-01,""Identity V"",231619.5,44,1"
"2021-01-01,""chess24"",2e+05,12,1"
"2021-01-01,""FIFA 21"",163623.52,73,6"
"2021-01-01,""VALORANT"",144433.84,337,21"
"2021-01-01,""PLAYERUNKNOWN’S BATTLEGROUNDS"",113961.3,34,2"
"2021-01-01,""StarCraft II"",110598.2,77,47"
"2021-01-01,""Street Fighter V: Champion Edition"",102872.5,35,5"
"2021-01-01,""Apex Legends"",77476.11,147,15"
"2021-01-01,""Dota 2"",72130.86,134,6"
"2021-01-01,""Age of Empires II"",49285.49,122,40"
"2021-01-01,""Heroes of the Storm"",41779,48,1"
"2021-01-01,""World of WarCraft"",40000,43,4"
"2021-01-01,""Chess.com"",37500,18,5"
"2021-01-01,""WarCraft III: Reforged"",36297.4,44,10"
"2021-01-01,""iRacing.com"",30310,43,4"
"2021-01-01,""Super Smash Bros. Ultimate"",29383.92,76,22"
"2021-01-01,""Call of Duty: Black Ops Cold War"",24500,51,10"
"2021-01-01,""Diabotical"",22338.38,82,15"
"2021-01-01,""Farming Simulator 19"",18251.76,24,1"
"2021-01-01,""StarCraft: Remastered"",15666,24,2"
"2021-01-01,""Age of Empires"",12304,37,6"
"2021-01-01,""rFactor 2"",12100,10,1"
"2021-01-01,""Overwatch"",10850,17,1"
"2021-01-01,""FIFA Online 4"",8612.92,14,1"
"2021-01-01,""Guilty Gear XX Accent Core Plus R"",5357.96,10,2"
"2021-01-01,""Nascar Heat 5"",3625,10,1"
"2021-01-01,""Skullgirls 2nd Encore"",3507.52,7,1"
"2021-01-01,""Trackmania (2020)"",3421.89,35,14"
"2021-01-01,""Call of Duty: Mobile"",3000,18,1"
"2021-01-01,""Lichess"",2100,12,3"
"2021-01-01,""Them's Fightin' Herds"",1695,8,1"
"2021-01-01,""Fantasy Strike"",1664.8,8,1"
"2021-01-01,""Power Rangers: Battle for the Grid"",1500.6,8,1"
"2021-01-01,""Free Fire"",1500,10,1"
"2021-01-01,""Granblue Fantasy: Versus"",1388.25,8,5"
"2021-01-01,""Dragon Ball FighterZ"",1386.75,13,4"
"2021-01-01,""Street Fighter Alpha 2"",1114.69,8,1"
"2021-01-01,""Hearthstone"",1000,4,1"
"2021-01-01,""Rushdown Revolt"",995,8,1"
"2021-01-01,""Mortal Kombat 11"",528.91,3,1"
"2021-01-01,""Tatsunoko vs. Capcom: Ultimate All-Stars"",526.29,3,1"
"2021-01-01,""Under Night In-Birth EXE: Late[cl-r]"",521.76,12,1"
"2021-01-01,""Gears 5"",500,8,1"
"2021-01-01,""Legends of Runeterra"",500,3,1"
"2021-01-01,""Soul Calibur VI"",452.19,3,1"
"2021-01-01,""Age of Empires Online"",400,3,1"
"2021-01-01,""Ultimate Marvel vs. Capcom 3"",390.2,3,1"
"2021-01-01,""Windjammers"",349.31,3,1"
"2021-01-01,""Age of Mythology"",346,8,4"
"2021-01-01,""Microsoft Excel"",300,2,1"
"2021-01-01,""Street Fighter III: 3rd Strike"",267.22,3,1"
"2021-01-01,""Tekken 7"",261.51,3,1"
"2021-01-01,""Assetto Corsa"",176.9,5,1"
"2021-01-01,""Tetris"",129.41,4,1"
"2021-01-01,""osu!"",121.22,3,1"
"2021-01-01,""Brawlhalla"",100,3,1"
"2021-01-01,""Super Smash Bros. Melee"",100,3,1"
"2021-01-01,""ARMS"",30,3,1"
"2021-01-01,""Artifact Classic"",10,2,1"
"2021-02-01,""Counter-Strike: Global Offensive"",1483441.99,571,29"
"2021-02-01,""Dota 2"",1450000,376,11"
"2021-02-01,""Madden NFL 21"",750000,60,1"
"2021-02-01,""Free Fire"",412285.35,110,2"
"2021-02-01,""FIFA 21"",395000,82,9"
"2021-02-01,""VALORANT"",394896.23,664,38"
"2021-02-01,""Rocket League"",317343,414,81"
"2021-02-01,""StarCraft II"",268400.95,77,37"
"2021-02-01,""Apex Legends"",265996.22,260,31"
"2021-02-01,""Call of Duty: Black Ops Cold War"",117500,80,11"
"2021-02-01,""Clash Royale"",109323.24,35,2"
"2021-02-01,""Chess.com"",106000,35,5"
"2021-02-01,""chess24"",1e+05,16,1"
"2021-02-01,""Call of Duty: Warzone"",50350,25,8"
"2021-02-01,""Fortnite"",50121.68,55,4"
"2021-02-01,""StarCraft: Remastered"",39244.59,36,3"
"2021-02-01,""FIFA Online 4"",35416.38,30,1"
"2021-02-01,""Diabotical"",33710,71,8"
"2021-02-01,""Brawlhalla"",25175,29,3"
"2021-02-01,""Dirt Rally 2.0"",20000,6,2"
"2021-02-01,""World of WarCraft"",20000,32,2"
"2021-02-01,""Farming Simulator 19"",18190.57,24,1"
"2021-02-01,""PLAYERUNKNOWN’S BATTLEGROUNDS"",18113.57,16,1"
"2021-02-01,""Age of Empires II"",17951.47,100,29"
"2021-02-01,""iRacing.com"",17753,117,2"
"2021-02-01,""League of Legends: Wild Rift"",14316.23,55,3"
"2021-02-01,""Super Smash Bros. Ultimate"",12570.77,57,20"
"2021-02-01,""League of Legends"",11600.2,52,3"
"2021-02-01,""Trackmania (2020)"",11476.71,36,19"
"2021-02-01,""Teamfight Tactics"",9000,4,1"
"2021-02-01,""PLAYERUNKNOWN'S BATTLEGROUNDS Mobile"",7137,13,1"
"2021-02-01,""Age of Empires"",6257.2,23,6"
